paper_id,title,year
W4391999520,Community assembly of organisms regulates soil microbial functional potential through dual mechanisms,2024
W4392005890,Construction of nickel phosphide/iron oxyhydroxide heterostructure nanoparticles for oxygen evolution,2024
W4392014329,4D printed hydrogel scaffold with swelling-stiffening properties and programmable deformation for minimally invasive implantation,2024
W4392017333,Chemiluminescent Conjugated Polymer Nanoparticles for Deep-Tissue Inflammation Imaging and Photodynamic Therapy of Cancer,2024
W4392017494,RE.GA.IN.: the Real-world Gastritis Initiative–updating the updates,2024
W4392044215,"CAGI, the Critical Assessment of Genome Interpretation, establishes progress and prospects for computational genetic variant interpretation methods",2024
W4392055216,"Isotherm, kinetic and thermodynamic modelling of liquid phase adsorption of the heavy metal ions Zn(II), Pb(II) and Cr(VI) onto MgFe2O4 nanoparticles",2024
W4392103716,"Antioxidant Metabolism Pathways in Vitamins, Polyphenols, and Selenium: Parallels and Divergences",2024
W4392112513,Progress and challenges in flexible capacitive pressure sensors: Microstructure designs and applications,2024
W4392119583,Object detection and tracking in Precision Farming: a systematic review,2024
W4392119689,Offshore green hydrogen production from wind energy: Critical review and perspective,2024
W4392124947,Dynamic root microbiome sustains soybean productivity under unbalanced fertilization,2024
W4392159382,Recent progress of CDK4/6 inhibitors’ current practice in breast cancer,2024
W4392162371,Distributed finite-time bearing-based formation control for underactuated surface vessels with Levant differentiator,2024
W4392165140,BUSINESS INTELLIGENCE IN THE ERA OF BIG DATA: A REVIEW OF ANALYTICAL TOOLS AND COMPETITIVE ADVANTAGE,2024
W4392191744,Unexpected Energy Applications of Ionic Liquids,2024
W4392232767,"Storage, form, and influencing factors of karst inorganic carbon in a carbonate area in China",2024
W4392233168,A Hydrogel Electrolyte toward a Flexible Zinc-Ion Battery and Multifunctional Health Monitoring Electronics,2024
W4392240076,Explainable and interpretable artificial intelligence in medicine: a systematic bibliometric review,2024
W4392302532,"Hard carbon anode for lithium-, sodium-, and potassium-ion batteries: Advancement and future perspective",2024
W4392303120,How does low-carbon city pilot policy catalyze companies toward ESG practices? Evidence from China,2024
W4392338593,"Catalyzing innovation: Exploring iron oxide nanoparticles - Origins, advancements, and future application horizons",2024
W4392344998,An Iodine‐Chemisorption Binder for High‐Loading and Shuttle‐Free Zn–Iodine Batteries,2024
W4392349575,Unveiling the potent corrosion-inhibiting power of Ammophila arenaria aqueous extract for mild steel in acidic environments: An integrated experimental and computational study,2024
W4392352378,Meliorative dielectric properties in core@double-shell structured Al@Al2O3@PDA/PVDF nanocomposites via decoupling the intra-particle polarization and inter-particle polarization,2024
W4392368567,Achieving high open-circuit voltage in efficient kesterite solar cells via lanthanide europium ion induced carrier lifetime enhancement,2024
W4392378374,Perspectives for electromagnetic wave absorption with graphene,2024
W4392435175,Rare-earth tantalates for next-generation thermal barrier coatings,2024
W4392460252,Tunable molecular editing of indoles with fluoroalkyl carbenes,2024
W4392465169,Teclistamab in relapsed refractory multiple myeloma: multi-institutional real-world study,2024
W4392469038,ZnO@ activated carbon derived from wood sawdust as adsorbent for removal of methyl red and methyl orange from aqueous solutions,2024
W4392498789,Landmark study links microplastics to serious health problems,2024
W4392499461,Molecular anchoring of free solvents for high-voltage and high-safety lithium metal batteries,2024
W4392500151,Advanced Electrode Structures for Proton Exchange Membrane Fuel Cells: Current Status and Path Forward,2024
W4392504456,Construction of 2D/3D black g-C3N4/BiOI S-scheme heterojunction for boosted photothermal-assisted photocatalytic tetracycline degradation in seawater,2024
W4392508884,A comprehensive review of monkeypox virus and mpox characteristics,2024
W4392543906,A Multilevel Multimodal Fusion Transformer for Remote Sensing Semantic Segmentation,2024
W4392559437,Synergetic improvement of dielectric properties and thermal conductivity in Zn@ZnO/carbon fiber reinforced silicone rubber dielectric elastomers,2024
W4392580124,Hg<sub>4</sub>(Te<sub>2</sub>O<sub>5</sub>)(SO<sub>4</sub>): A Giant Birefringent Sulfate Crystal Triggered by a Highly Selective Cation,2024
W4392583918,Regulating ion affinity and dehydration of metal-organic framework sub-nanochannels for high-precision ion separation,2024
W4392594312,Integration of advanced biotechnology for green carbon,2024
W4392597258,Dynamic Hyperspectral Holography Enabled by Inverse‐Designed Metasurfaces with Oblique Helicoidal Cholesterics,2024
W4392608216,Chemical Thermodynamics,2024
W4392610956,Assessing the scale effect of urban vertical patterns on urban waterlogging: An empirical study in Shenzhen,2024
W4392612909,SOH estimation method for lithium-ion batteries based on an improved equivalent circuit model via electrochemical impedance spectroscopy,2024
W4392619250,Framework Nucleic Acids‐Based VEGF Signaling Activating System for Angiogenesis: A Dual Stimulation Strategy,2024
W4392627002,ESG resilience: Exploring the non-linear effects of ESG performance on firms sustainable growth,2024
W4392628135,Reviewing predictive analytics in supply chain management: Applications and benefits,2024
W4392656549,Updates on mouse models of Alzheimer’s disease,2024
W4392657212,Astrophysical Axion Bounds: The 2024 Edition,2024
W4392661434,PI3K/Akt/mTOR Signaling Pathway as a Target for Colorectal Cancer Treatment,2024
W4392693992,Recent Advances in Doping Strategies to Improve Electrocatalytic Hydrogen Evolution Performance of Molybdenum Disulfide,2024
W4392697311,Petaloid bimetallic metal-organic frameworks derived ZnCo2O4/ZnO nanosheets enabled intermittent lithiophilic model for dendrite-free lithium metal anode,2024
W4392714018,Determination of best renewable energy sources in India using SWARA-ARAS in confidence level based interval-valued Fermatean fuzzy environment,2024
W4392730219,Cost‐Effective 3D‐Printed Bionic Hydrogel Evaporator for Stable Solar Desalination,2024
W4392739921,Evolutionary trajectories of small cell lung cancer under therapy,2024
W4392760798,Recent Advances of Inverted Perovskite Solar Cells,2024
W4392820427,Understanding the diffusion of AI-generative (ChatGPT) in higher education: Does students' integrity matter?,2024
W4392828127,Quality Prediction Modeling for Industrial Processes Using Multiscale Attention-Based Convolutional Neural Network,2024
W4392853818,Tunable VO2 metasurface for reflective terahertz linear and circular polarization wavefront manipulation at two frequencies independently,2024
W4392864167,Estimations of the Cycle of Money Without Escape Savings,2024
W4392864956,Photooxidation triggered ultralong afterglow in carbon nanodots,2024
W4392879447,Impacts of renewable energy on climate risk: A global perspective for energy transition in a climate adaptation framework,2024
W4392888760,Integrating natural compounds and nanoparticle‐based drug delivery systems: A novel strategy for enhanced efficacy and selectivity in cancer therapy,2024
W4392894167,DIGITAL MARKETING IN TOURISM: A REVIEW OF PRACTICES IN THE USA AND AFRICA,2024
W4392894919,Revolutionizing Cybersecurity: Unleashing the Power of Artificial Intelligence and Machine Learning for Next-Generation Threat Detection,2024
W4392922283,Artificial intelligence in positive mental health: a narrative review,2024
W4392925387,Slip distribution of the 2024 Noto Peninsula earthquake (MJMA 7.6) estimated from tsunami waveforms and GNSS data,2024
W4392935490,Revolutionising energy storage: The Latest Breakthrough in liquid organic hydrogen carriers,2024
W4392948314,Recent and emerging trends of metal-organic frameworks (MOFs)-based sensors for detecting food contaminants: A critical and comprehensive review,2024
W4392953980,Stable Anion Exchange Membrane Bearing Quinuclidinium for High‐performance Water Electrolysis,2024
W4392955217,"A review on natural fiber composites: Polymer matrices, fiber surface treatments, fabrication methods, properties, and applications",2024
W4392958303,Dependency and Interdependency in Old Age,2024
W4392977263,Unleashing digital empowerment: Pioneering low-carbon development through the broadband China strategy,2024
W4392979993,Simplified homogenization technique for nonlinear finite element analysis of in-plane loaded masonry walls,2024
W4392989178,"Pressure Driven Fractionalization of Ionic Spins Results in Cupratelike High- <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:msub><mml:mi>T</mml:mi><mml:mi>c</mml:mi></mml:msub></mml:math> Superconductivity in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mrow><mml:msub><mml:mrow><mml:mi>La</mml:mi></mml:mrow><mml:mrow><mml:mn>3</mml:mn></mml:mrow></mml:msub></mml:mrow><mml:msub><mml:mrow><mml:mi>Ni</mml:mi></mml:mrow><…",2024
W4393004084,Increased enhancer–promoter interactions during developmental enhancer activation in mammals,2024
W4393008359,Nigerian Journal of Psychiatry,2024
W4393034188,Investigating the Future Flood and Drought Shifts in the Transboundary Srepok River basin Using CMIP6 Projections,2024
W4393040021,Oxygen-Bridged Cu Binuclear Sites for Efficient Electrocatalytic CO<sub>2</sub> Reduction to Ethanol at Ultralow Overpotential,2024
W4393046008,Convective heat mechanism in Williamson nanoliquid over an escalating surface through an interface with viscous heating,2024
W4393055013,Green synthesis and characterization of α-Mn2O3 nanoparticles for antibacterial activity and efficient visible-light photocatalysis,2024
W4393094803,SUSTAINABLE SUPPLY CHAIN MANAGEMENT IN THE MEDICAL INDUSTRY: A THEORETICAL AND PRACTICAL EXAMINATION,2024
W4393126053,Unpacking the mediating role of classroom interaction between student satisfaction and perceived online learning among Chinese EFL tertiary learners in the new normal of post-COVID-19,2024
W4393126181,Thermal evaluation of porcelain filler particles in basalt fibre-reinforced polymer composites for thermal applications,2024
W4393131582,"A comprehensive review of mycotoxins: Toxicology, detection, and effective mitigation approaches",2024
W4393156830,Reliable Conflictive Multi-View Learning,2024
W4393171544,Breaking Sabatier's vertex <i>via</i> switching the oxygen adsorption configuration and reaction pathway on dual active sites for acidic oxygen reduction,2024
W4393178509,"AudioGPT: Understanding and Generating Speech, Music, Sound, and Talking Head",2024
W4393181554,Highly Efficient Electrosynthesis of Glycine over an Atomically Dispersed Iron Catalyst,2024
W4393183623,The emergence of artemisinin partial resistance in Africa: how do we respond?,2024
W4393192627,Periodic event-triggered bipartite containment control for nonlinear multi-agent systems with input delay,2024
W4393193449,Silk fibroin hydrogel adhesive enables sealed-tight reconstruction of meniscus tears,2024
W4393204154,Manifestation on the choice of a suitable combination of MIS for proficient Schottky diodes for optoelectronic applications: A comprehensive review,2024
W4393219931,A figure of merit for efficiency roll-off in TADF-based organic LEDs,2024
W4393222463,Chelating Additive Regulating Zn‐Ion Solvation Chemistry for Highly Efficient Aqueous Zinc‐Metal Battery,2024
W4393237412,Increased Risk of Aspiration Pneumonia Associated With Endoscopic Procedures Among Patients With Glucagon-like Peptide 1 Receptor Agonist Use,2024
W4393237550,"Continuous-variable quantum key distribution system: Past, present, and future",2024
W4393238667,Effects of statin therapy on diagnoses of new-onset diabetes and worsening glycaemia in large-scale randomised blinded statin trials: an individual participant data meta-analysis,2024
W4393306183,Fast Na<sup>+</sup> Kinetics and Suppressed Voltage Hysteresis Enabled by a High‐Entropy Strategy for Sodium Oxide Cathodes,2024
W4393308893,The two sides of chromosomal instability: drivers and brakes in cancer,2024
W4393342071,Founder effects identify languages of the earliest Americans,2024
W4393393643,Bioactive Layered Double Hydroxides for Synergistic Sonodynamic/Cuproptosis Anticancer Therapy with Elicitation of the Immune Response,2024
W4393408910,Emerging Chemistry for Wide-Temperature Sodium-Ion Batteries,2024
W4393552888,Opportunities and challenges in design and optimization of protein function,2024
W4393937901,Fluid Mechanics and Hydraulics,2024
W4393954121,"Transition metal-based electrocatalysts for alkaline overall water splitting: advancements, challenges, and perspectives",2024
W4393971395,Enhancing solar cell efficiency beyond 27% through the implementation of an efficient charge transport layer utilizing an innovative inorganic perovskite Sr3PI3,2024
W4393974704,Response to: Correspondence on ‘EULAR recommendations for the management of systemic lupus erythematosus: 2023 update’ by Fanouriakis<i>et al</i>,2024
W4393992045,Interpreting artificial intelligence models: a systematic review on the application of LIME and SHAP in Alzheimer’s disease detection,2024
W4393999865,4D Printing for Biomedical Applications,2024
W4394005189,Exploring the Use of Metaverse in Business and Education,2024
W4394009824,Ruthenium‐Based Binary Alloy with Oxide Nanosheath for Highly Efficient and Stable Oxygen Evolution Reaction in Acidic Media,2024
W4394009839,Ultrastiff metamaterials generated through a multilayer strategy and topology optimization,2024
W4394011670,Tax havens reexamined: The impact of global digital tax reforms on international taxation,2024
W4394062281,SUSTAINABLE STRATEGIES IN ONSHORE GAS EXPLORATION: INCORPORATING CARBON CAPTURE FOR ENVIRONMENTAL COMPLIANCE,2024
W4394062746,SUBSURFACE CARBON SEQUESTRATION POTENTIAL IN OFFSHORE ENVIRONMENTS: A GEOSCIENTIFIC PERSPECTIVE,2024
W4394578532,Neural operators for accelerating scientific simulations and design,2024
W4394600365,Acid doped branched poly(biphenyl pyridine) membranes for high temperature proton exchange membrane fuel cells and vanadium redox flow batteries,2024
W4394603445,Metal-organic frameworks based on ternary transition metal ions for high-performance lithium ion batteries,2024
W4394625283,Support Vector Machines Based Predictive Seizure Care using IoT-Wearable EEG Devices for Proactive Intervention in Epilepsy,2024
W4394675217,Surface tailoring on bifunctional CuO /MnO2 catalyst to promote the selective catalytic reduction of NO with NH3 and oxidation of CO with O2,2024
W4394684775,REVIEW OF MODERN BATHYMETRIC SURVEY TECHNIQUES AND THEIR IMPACT ON OFFSHORE ENERGY DEVELOPMENT,2024
W4394693879,Selenium-alloyed tellurium oxide for amorphous p-channel transistors,2024
W4394718494,A pan-genome of 69 Arabidopsis thaliana accessions reveals a conserved genome structure throughout the global species range,2024
W4394760584,Interfacial-engineered robust and high performance flexible polylactic acid/polyaniline/MXene electrodes for high-perfarmance supercapacitors,2024
W4394821934,"Role of perceived ease of use, usefulness, and financial strength on the adoption of health information systems: the moderating role of hospital size",2024
W4394826924,A review on passivation engineering for improving photocatalytic hydrogen evolution performance,2024
W4394853825,Lignin Derived Ultrathin All‐Solid Polymer Electrolytes with 3D Single‐Ion Nanofiber Ionic Bridge Framework for High Performance Lithium Batteries,2024
W4394855161,"Joint throughput maximization, interference cancellation, and power efficiency for multi-IRS-empowered UAV communications",2024
W4394910450,The Dual Use of SAM Molecules for Efficient and Stable Perovskite Solar Cells,2024
W4394955600,Reprocessable and ultratough epoxy thermosetting plastic,2024
W4394960557,M−N<sub>3</sub> Configuration on Boron Nitride Boosts Singlet Oxygen Generation via Peroxymonosulfate Activation for Selective Oxidation,2024
W4394960942,Studying Lived Religion: Contexts and Practices,2024
W4394961861,Design of Multi-Band Bandstop Filters Based on Mixed Electric and Magnetic Coupling Resonators,2024
W4394987412,Silver nanoparticle for biomedical applications: A review,2024
W4394997002,Cancer cell metabolism and antitumour immunity,2024
W4395000597,Quasi-distributed quartz enhanced photoacoustic spectroscopy sensing based on hollow waveguide micropores,2024
W4395008733,A Multifunctional Hydrogel with Photothermal Antibacterial and AntiOxidant Activity for Smart Monitoring and Promotion of Diabetic Wound Healing,2024
W4395016361,Enhancing Resource Use Efficiency in Crops Through Plant Functional Traits,2024
W4395034790,Microbiota metabolism of intestinal amino acids impacts host nutrient homeostasis and physiology,2024
W4395040282,Design of Carbon Quantum Dots/CdS/Ta&lt;sub&gt;3&lt;/sub&gt;N&lt;sub&gt;5&lt;/sub&gt; S-scheme Heterojunction Nanofibers for Efficient Photocatalytic Antibiotic Removal,2024
W4395112780,Optimization of the BiO8 polar group of BiVO4 by Cl--embedded modification to manipulate bulk-surface carrier separation for achieving efficient Piezo-PEC water oxidation,2024
W4395114021,Association between triglyceride-glucose related indices with the all-cause and cause-specific mortality among the population with metabolic syndrome,2024
W4395195012,Northern Arizona University - Agua Fria National Monument Collection,2024
W4395452762,"<scp>AI</scp> in teacher education: Unlocking new dimensions in teaching support, inclusive learning, and digital literacy",2024
W4395453834,"The potential use of nanozymes as an antibacterial agents in oral infection, periodontitis, and peri-implantitis",2024
W4395466217,"Ionic Liquids in Metal, Photo-, Electro-, and (Bio) Catalysis",2024
W4395466631,Grain‐Boundary‐Rich RuO<sub>2</sub> Porous Nanosheet for Efficient and Stable Acidic Water Oxidation,2024
W4395479258,S-Scheme Heterojunction/Single-Atom Dual-Driven Charge Transport for Photocatalytic Hydrogen Production,2024
W4396547514,RNA aggregates harness the danger response for potent cancer immunotherapy,2024
W4396555592,A high-accuracy intelligent fault diagnosis method for aero-engine bearings with limited samples,2024
W4396576994,Ultrahigh-Flux Water Nanopumps Generated by Asymmetric Terahertz Absorption,2024
W4396596465,Advances and challenges in the electrochemical reduction of carbon dioxide,2024
W4396683758,Immune checkpoint inhibitors and anti-vascular endothelial growth factor antibody/tyrosine kinase inhibitors with or without transarterial chemoembolization as first-line treatment for advanced hepatocellular carcinoma (CHANCE2201): a target trial emulation study,2024
W4396688690,Lignin‐Derived Lightweight Carbon Aerogels for Tunable Epsilon‐Negative Response,2024
W4396696202,The Reporting of a Disproportionality Analysis for Drug Safety Signal Detection Using Individual Case Safety Reports in PharmacoVigilance (READUS-PV): Development and Statement,2024
W4396701716,A Semi‐Interpenetrating Poly(Ionic Liquid) Network‐Driven Low Hysteresis and Transparent Hydrogel as a Self‐Powered Multifunctional Sensor,2024
W4396711706,Interfacial engineering of Ni–Co–Mn@Ni nanosheet–nanocone arrays as high performance non-noble metal electrocatalysts for hydrogen generation,2024
W4396721264,Enhancing tensile properties of MIG welded AA6061 joints: Effect of pulse mode and post-weld heat treatment,2024
W4396732533,A meta-analysis on global change drivers and the risk of infectious disease,2024
W4396742745,"Generative artificial intelligence in healthcare: A scoping review on benefits, challenges and applications",2024
W4396774194,Tunable porous fiber-shaped strain sensor with synergistic conductive network for human motion recognition and tactile sensing,2024
W4396796685,Enhanced electromagnetic wave absorption and mechanical performances of graphite nanosheet/PVDF foams <i>via</i> ice dissolution and normal pressure drying,2024
W4396803203,Scalable telomere-to-telomere assembly for diploid and polyploid genomes with double graph,2024
W4396828370,An approach towards different techniques for detection of heavy metal ions and their removal from waste water,2024
W4396833177,CodeAid: Evaluating a Classroom Deployment of an LLM-based Programming Assistant that Balances Student and Educator Needs,2024
W4396872250,Palladium-Catalyzed Ligand-Controlled Switchable Hetero-(5 + 3)/Enantioselective [2σ+2σ] Cycloadditions of Bicyclobutanes with Vinyl Oxiranes,2024
W4396887094,The prevalence of chronic pain in children and adolescents: a systematic review update and meta-analysis,2024
W4396902238,"Microplastics in human blood: Polymer types, concentrations and characterisation using μFTIR",2024
W4396907535,2024 ACC/AHA/AACVPR/APMA/ABC/SCAI/SVM/SVN/SVS/SIR/VESS Guideline for the Management of Lower Extremity Peripheral Artery Disease,2024
W4396919593,“Capture-activation-recapture” mechanism-guided design of double-atom catalysts for electrocatalytic nitrogen reduction,2024
W4396921179,Photocatalytic doping of organic semiconductors,2024
W4396980172,Predicting and compensating for small-sample thermal information data in precision machine tools: A spatial-temporal interactive integration network and digital twin system approach,2024
W4398134436,Phosphorus Defect Mediated Electron Redistribution to Boost Anion Exchange Membrane‐Based Alkaline Seawater Electrolysis,2024
W4398250269,Single-cell genomics and regulatory networks for 388 human brains,2024
W4398530861,UN Convention on the Rights of the Child,2024
W4398775058,Spider-silk-inspired strong and tough hydrogel fibers with anti-freezing and water retention properties,2024
W4399039465,Manifold-based Incomplete Multi-view Clustering via Bi-Consistency Guidance,2024
W4399046764,Slouching towards Utopia. An Economic History of the Twentieth Century,2024
W4399054892,Lattice Oxygen Activation through Deep Oxidation of Co<sub>4</sub>N by Jahn–Teller–Active Dopants for Improved Electrocatalytic Oxygen Evolution,2024
W4399125735,Checklist for Artificial Intelligence in Medical Imaging (CLAIM): 2024 Update,2024
W4399163381,"Induction-concurrent chemoradiotherapy with or without sintilimab in patients with locoregionally advanced nasopharyngeal carcinoma in China (CONTINUUM): a multicentre, open-label, parallel-group, randomised, controlled, phase 3 trial",2024
W4399170442,Pulmonary Diseases and Disorders,2024
W4399239992,Effects of Probiotics on Gut Microbiota: An Overview,2024
W4399249671,Macrophages in cardiovascular diseases: molecular mechanisms and therapeutic targets,2024
W4399284805,"Synthesis, spectral characterizations, computational studies and biological investigation of 4-(4-(2-hydroxyethyl)phenylamino)-4-oxobutanoic acid and its trimethyltin(IV) complex",2024
W4399328440,"Measurement of the <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:msup><mml:mi>e</mml:mi><mml:mo>+</mml:mo></mml:msup><mml:msup><mml:mi>e</mml:mi><mml:mo>−</mml:mo></mml:msup><mml:mo stretchy=""false"">→</mml:mo><mml:msup><mml:mi>π</mml:mi><mml:mo>+</mml:mo></mml:msup><mml:msup><mml:mi>π</mml:mi><mml:mo>−</mml:mo></mml:msup></mml:math> cross section from threshold to 1.2 GeV with the CMD-3 detector",2024
W4399345219,GREEN MARKETING: A MEANS FOR SUSTAINABLE DEVELOPMENT,2024
W4399352796,Genome Sequencing for Diagnosing Rare Diseases,2024
W4399433746,A review of Explainable Artificial Intelligence in healthcare,2024
W4399491701,Quantum simulations of hadron dynamics in the Schwinger model using 112 qubits,2024
W4399512636,Global nitrous oxide budget (1980–2020),2024
W4399567336,Obesity induces PD-1 on macrophages to suppress anti-tumour immunity,2024
W4399567465,Hybrid working from home improves retention without damaging performance,2024
W4399578677,Engineered beads-on-a-string nanocomposites for an improved drug fast-sustained bi-stage release,2024
W4399582608,The Cycle of Money - Escape Savings and the Minimum Financial Liquidity,2024
W4399775613,Electroreduction of alkaline/natural seawater: Self-cleaning Pt/carbon cathode and on-site co-synthesis of H2 and Mg hydroxide nanoflakes,2024
W4399829117,Global Trends: Forced Displacement in 2023,2024
W4399848783,Combined JAK inhibition and PD-1 immunotherapy for non–small cell lung cancer patients,2024
W4399848851,JAK inhibition enhances checkpoint blockade immunotherapy in patients with Hodgkin lymphoma,2024
W4399854892,Custom scoring based on ecological topology of gut microbiota associated with cancer immunotherapy outcome,2024
W4399940463,ADMET-AI: a machine learning ADMET platform for evaluation of large-scale chemical libraries,2024
W4400042054,Minimum escaped savings and financial liquidity in mathematical representation,2024
W4400076000,A Robust Privacy-Preserving Federated Learning Model Against Model Poisoning Attacks,2024
W4400094382,Multiple myeloma,2024
W4400200371,Abandon statistical significance.,2024
W4400203474,"Portfolio Selection: Efficient Diversification of Investments, 1959",2024
W4400247942,Stroop Color and Word Test,2024
W4400284530,The Philosophy of Logical Atomism [1918],2024
W4400324791,Molecular cation and low-dimensional perovskite surface passivation in perovskite solar cells,2024
W4400343988,Failure Characteristics and Cooperative Control Strategies for Gob-Side Entry Driving near an Advancing Working Face: A Case Study,2024
W4400359908,Organic Cations Texture Zinc Metal Anodes for Deep Cycling Aqueous Zinc Batteries,2024
W4400369360,Response of streamflow and sediment variability to cascade dam development and climate change in the Sai Gon Dong Nai River basin,2024
W4400405364,Efficacy and safety of SGLT2 inhibitors with and without glucagon-like peptide 1 receptor agonists: a SMART-C collaborative meta-analysis of randomised controlled trials,2024
W4400413199,Two-dimensional Perovskitoids Enhance Stability in Perovskite Solar Cells,2024
W4400427455,Biomimetic Mechanical Robust Cement‐Resin Composites with Machine Learning‐Assisted Gradient Hierarchical Structures,2024
W4400430983,Construction of a Composite Sn‐DLC Artificial Protective Layer with Hierarchical Interfacial Coupling Based on Gradient Coating Technology Toward Robust Anodes for Zn Metal Batteries,2024
W4400445820,Probabilistic Analysis of Strength in Retrofitted X-Joints under Tensile Loading and Fire Conditions,2024
W4400450451,Refined and dynamic susceptibility assessment of landslides using InSAR and machine learning models,2024
W4400468287,Realism in Alexandrian Poetry,2024
W4400483645,Nirsevimab and Hospitalization for RSV Bronchiolitis,2024
W4400606827,Pemanfaatan Teknologi Informasi dan Komunikasi sebagai Media Pembelajaran,2024
W4400763130,Fourier transform infrared spectroscopy,2024
W4400858398,"A review on corrosion inhibitors: Types, mechanisms, electrochemical analysis, corrosion rate and efficiency of corrosion inhibitors on mild steel in an acidic environment",2024
W4400940914,Blinatumomab for MRD-Negative Acute Lymphoblastic Leukemia in Adults,2024
W4401258607,Theatre and Social Media,2024
W4401326990,"N, S-carbon quantum dots as inhibitor in pickling process of heat exchangers for enhanced performance in multi-stage flash seawater desalination",2024
W4401404776,Menelisik Sejarah dan Nilai Sosial Budaya dalam Pertunjukan Wayang Kulit Banjar,2024
W4401433526,Hydrophobic Multilayered PEG@PAN/MXene/PVDF@SiO<sub>2</sub> Composite Film with Excellent Thermal Management and Electromagnetic Interference Shielding for Electronic Devices,2024
W4401539871,Adaptive Reinforcement Learning for Fault-Tolerant Optimal Consensus Control of Nonlinear Canonical Multiagent Systems With Actuator Loss of Effectiveness,2024
W4401581511,"Gut Microbiota Dysbiosis, Oxidative Stress, Inflammation, and Epigenetic Alterations in Metabolic Diseases",2024
W4401724159,Fine Particle Flotation,2024
W4401742667,"Phase III KEYNOTE-789 Study of Pemetrexed and Platinum With or Without Pembrolizumab for Tyrosine Kinase Inhibitor‒Resistant, <i>EGFR</i>–Mutant, Metastatic Nonsquamous Non–Small Cell Lung Cancer",2024
W4401757105,Artificial Intelligence,2024
W4401817341,Multi-channel electron transfer induced by polyvanadate in metal-organic framework for boosted peroxymonosulfate activation,2024
W4401859114,International Journal of Mathematical Education in Science and Technology,2024
W4401871373,A Comprehensive Review on Environmental and Human Health Impacts of Chemical Pesticide Usage,2024
W4402090929,Electronic correlations and partial gap in the bilayer nickelate La3Ni2O7,2024
W4402106033,Insight into the degradation mechanism of mixed VOCs oxidation over Pd/UiO-66(Ce) catalysts: Combination of operando spectroscopy and theoretical calculation,2024
W4402168675,Ultralight and rigid PBO nanofiber aerogel with superior electromagnetic wave absorption properties,2024
W4402195641,Country Nuclear Power Profiles,2024
W4402260765,Achieving optical transparency in live animals with absorbing molecules,2024
W4402438356,Introduction to Communication Systems,2024
W4402582321,Interactive computer-aided diagnosis on medical image using large language models,2024
W4402600957,Human outbreaks of a novel reassortant Oropouche virus in the Brazilian Amazon region,2024
W4402601233,International journal of medical sciences,2024
W4402698355,"SplaTAM: Splat, Track &amp; Map 3D Gaussians for Dense RGB-D SLAM",2024
W4402713111,Intern VL: Scaling up Vision Foundation Models and Aligning for Generic Visual-Linguistic Tasks,2024
W4402945713,Lightweight dielectric-magnetic synergistic necklace-shaped Co@NCP/carbon nanofiber composites for enhanced electromagnetic wave absorption,2024
W4403067601,nnU-Net Revisited: A Call for Rigorous Validation in 3D Medical Image Segmentation,2024
W4403185136,Aminoacyl-tRNA synthetases,2024
W4403425742,Comparative Performance Analysis of Recuperative Helium and Supercritical CO₂ Brayton Cycles for High-Temperature Energy Systems,2024
W4404141626,Frequently asked questions,2024
W4404505883,The experience machine: How our minds predict and shape reality,2024
W4407601716,The Journal of Affective Disorders,2025
W595067338,Problem Solving and Intelligence,2024
W596586946,NEW PCA THICKNESS DESIGN PROCEDURE FOR CONCRETE HIGHWAY AND STREET PAVEMENTS,2025
W617432320,St. Irenaeus of Lyons: Against the Heresies,2024
W626528117,Conquerors and Churchmen in Norman Italy,2024
W653700049,Landmark Essays on Rhetorical Invention in Writing,2024
W658188466,Studies in Italian Sacred and Instrumental Music in the 17th Century,2024
W76059732,"Foraging, starch extraction and the sedentary lifestyle in the lowland rainforest of central Seram",2024
W856280164,Assessment of Creativity,2024
W1499559259,The Curriculum in Nursing Education,2025
W1526725896,"¿Por qué se van las mujeres? El ""continuum"" de movilidad como hipótesis explicativa de la masculinización rural",2024
W1557113234,The Promise of Scriptural Reasoning,2024
W2055857521,"Rendiconti Lincei, Matematica e Applicazioni",2025
W2408109714,Position Based Dynamics,2024
W2410549338,Shattering the Glass Ceiling,2025
W2489821410,Personalized Learning,2024
W2588300346,Presidential Leadership in Political Time,2024
W2615466847,Digital Geometry Processing,2024
W2802899662,Immigrant Lives and the Politics of Olfaction in the Global City,2024
W3018342640,Healthcare Quarterly,2024
W3126000238,‘The Pure Theory of Domestic Values’ (1879),2024
W3131986841,Handbook on Data Protection in Humanitarian Action,2024
W3140664678,Aerosol and Air Quality Research,2024
W3187165174,Artificial Intelligence In Digital Marketing Influences Consumer Behaviour: A Review And Theoretical Foundation For Future Research,2025
W3208198467,Sample Handling and Trace Analysis of Pollutants,2024
W357964437,Women's Medical Work in Early Modern France,2024
W4205159744,Jurnal Sains Kesihatan Malaysia,2024
W4237193630,"Journal of the Chemical Society, Dalton Transactions",2024
W4389800505,"Extracellular vesicles and their engineering strategies, delivery systems, and biomedical applications",2024
W4390494361,"A Comprehensive Survey on 5G-and-Beyond Networks With UAVs: Applications, Emerging Technologies, Regulatory Aspects, Research Trends and Challenges",2024
